2011midconfidential,113,146428.57,30,43928.57,,102500.00
2011midconfidential,514,358455.88,32,114705.88,,243750.00
2011midconfidential,567,196428.57,30,58928.57,,137500.00
2011midconfidential,484,225000.00,32,72000.00,,153000.00
2011midconfidential,533,94285.71,30,28285.71,,66000.00
2011midconfidential,087,197142.86,30,59142.86,,138000.00
